precinct,Count
Johnson|Overland Park 4-18|N418,435
Johnson|Overland Park 4-19|N419,1464
Johnson|Overland Park 4-20|N420,546
Johnson|Overland Park 4-21|N421,839
Johnson|Overland Park 5-01|N501,1256
Johnson|Overland Park 5-02|N502,1032
Johnson|Overland Park 5-03|N503,1226
Johnson|Overland Park 5-04|N504,1538
Johnson|Overland Park 5-05|N505,2079
Johnson|Overland Park 5-06|N506,1375
Johnson|Overland Park 5-07|N507,1556
Johnson|Overland Park 5-08|N508,2101
Johnson|Overland Park 5-09|N509,1538
Johnson|Overland Park 5-10|N510,1086
Johnson|Overland Park 5-11|N511,1569
Johnson|Overland Park 5-12|N512,595
Johnson|Overland Park 5-13|N513,1159
Johnson|Overland Park 5-14|N514,102
Johnson|Overland Park 5-15|N515,1814
Johnson|Overland Park 5-16|N516,805
Johnson|Overland Park 5-17|N517,502
Johnson|Overland Park 5-18|N518,1174
Johnson|Overland Park 5-19|N519,417
Johnson|Overland Park 6-01|N601,1297
Johnson|Overland Park 6-02|N602,86
Johnson|Overland Park 6-03|N603,1182
Johnson|Overland Park 6-04|N604,1485
Johnson|Overland Park 6-05|N605,1576
Johnson|Overland Park 6-06|N606,309
Johnson|Overland Park 6-07|N607,455
Johnson|Overland Park 6-08|N608,1316
Johnson|Overland Park 6-09|N609,777
Johnson|Overland Park 6-10|N610,357
Johnson|Overland Park 6-11|N611,1374
Johnson|Overland Park 6-12|N612,578
Johnson|Overland Park 6-13|N613,1435
Johnson|Overland Park 6-14|N614,1375
Johnson|Overland Park 6-15|N615,1804
Johnson|Overland Park 6-16|N616,828
Johnson|Overland Park 6-17|N617,263
Johnson|Overland Park 6-18|N618,1525
Johnson|Overland Park 6-19|N619,941
Johnson|Overland Park 6-20|N620,714
Johnson|Overland Park 6-21|N621,808
Johnson|Overland Park 6-22|N622,1467
Johnson|Overland Park 6-23|N623,2105
Johnson|Oxford Twp 0-01|7001,1
Johnson|Oxford Twp 0-02|7002,760
Johnson|Oxford Twp 0-04|7004,767
Johnson|Oxford Twp 0-05|7005,36
Johnson|Oxford Twp 0-09|7009,45
Johnson|Oxford Twp 0-10|7010,2
Johnson|Oxford Twp 0-11|7011,189
Johnson|Prairie Village 1-01|O101,1426
Johnson|Prairie Village 1-02|O102,518
Johnson|Prairie Village 1-03|O103,1077
Johnson|Prairie Village 2-01|O201,1397
Johnson|Prairie Village 2-02|O202,691
Johnson|Prairie Village 2-03|O203,1042
Johnson|Prairie Village 3-01|O301,818
Johnson|Prairie Village 3-02|O302,1383
Johnson|Prairie Village 3-03|O303,853
Johnson|Prairie Village 4-01|O401,1062
Johnson|Prairie Village 4-02|O402,803
Johnson|Prairie Village 4-03|O403,1189
Johnson|Prairie Village 4-04|O404,416
Johnson|Prairie Village 5-01|O501,931
Johnson|Prairie Village 5-02|O502,1112
Johnson|Prairie Village 5-03|O503,1666
Johnson|Prairie Village 6-01|O601,884
Johnson|Prairie Village 6-02|O602,1355
Johnson|Prairie Village 6-03|O603,850
Johnson|Roeland Park 1-01|P101,831
Johnson|Roeland Park 1-02|P102,476
Johnson|Roeland Park 2-01|P201,648
Johnson|Roeland Park 2-02|P202,781
Johnson|Roeland Park 3-01|P301,463
Johnson|Roeland Park 3-02|P302,449
Johnson|Roeland Park 3-03|P303,391
Johnson|Roeland Park 4-01|P401,376
Johnson|Roeland Park 4-02|P402,535
Johnson|Roeland Park 4-03|P403,580
Johnson|Shawnee 1-01|Q101,1222
Johnson|Shawnee 1-02|Q102,848
Johnson|Shawnee 1-03|Q103,921
Johnson|Shawnee 1-04|Q104,766
Johnson|Shawnee 1-05|Q105,1586
Johnson|Shawnee 1-06|Q106,1182
Johnson|Shawnee 1-07|Q107,1479
Johnson|Shawnee 1-08|Q108,2195
Johnson|Shawnee 1-09|Q109,376
Johnson|Shawnee 1-10|Q110,427
Johnson|Shawnee 1-11|Q111,1156
Johnson|Shawnee 1-12|Q112,10
Johnson|Shawnee 1-13|Q113,859
Johnson|Shawnee 2-01|Q201,756
Johnson|Shawnee 2-02|Q202,1142
Johnson|Shawnee 2-03|Q203,1298
Johnson|Shawnee 2-04|Q204,1322
Johnson|Shawnee 2-05|Q205,700
Johnson|Shawnee 2-06|Q206,814
Johnson|Shawnee 2-07|Q207,874
Johnson|Shawnee 2-08|Q208,770
Johnson|Shawnee 2-09|Q209,712
Johnson|Shawnee 2-10|Q210,687
Johnson|Shawnee 2-11|Q211,879
Johnson|Shawnee 2-12|Q212,537
Johnson|Shawnee 2-13|Q213,492
Johnson|Shawnee 3-01|Q301,957
Johnson|Shawnee 3-02|Q302,1071
Johnson|Shawnee 3-03|Q303,1563
Johnson|Shawnee 3-04|Q304,1492
Johnson|Shawnee 3-05|Q305,134
Johnson|Shawnee 3-06|Q306,1504
Johnson|Shawnee 3-07|Q307,2033
Johnson|Shawnee 3-08|Q308,1352
Johnson|Shawnee 3-09|Q309,1559
Johnson|Shawnee 3-10|Q310,953
Johnson|Shawnee 3-11|Q311,1858
Johnson|Shawnee 3-12|Q312,631
Johnson|Shawnee 4-01|Q401,1355
Johnson|Shawnee 4-02|Q402,874
Johnson|Shawnee 4-03|Q403,768
Johnson|Shawnee 4-04|Q404,833
Johnson|Shawnee 4-05|Q405,1646
Johnson|Shawnee 4-06|Q406,1103
Johnson|Shawnee 4-07|Q407,1441
Johnson|Shawnee 4-08|Q408,499
Johnson|Shawnee 4-09|Q409,2102
Johnson|Shawnee 4-11|Q411,938
Johnson|Shawnee 4-12|Q412,289
Johnson|Shawnee 4-13|Q413,265
Johnson|Spring Hill 0-01|E001,1920
Johnson|Spring Hill 0-03|E003,792
Johnson|Spring Hill 0-04|E004,3
Johnson|Spring Hill 0-05|E005,434
Johnson|Spring Hill 0-08|E008,285
Johnson|Spring Hill 0-09|E009,1078
Johnson|Spring Hill Twp 0-01|9001,451
Johnson|Spring Hill Twp 0-02|9002,4
Johnson|Spring Hill Twp 0-03|9003,126
Johnson|Spring Hill Twp 0-04|9004,23
Johnson|Spring Hill Twp 0-05|9005,23
Johnson|Spring Hill Twp 0-07|9007,375
Johnson|Spring Hill Twp 0-08|9008,2
Johnson|Spring Hill Twp 0-09|9009,1
Johnson|Spring Hill Twp 0-10|9010,627
Johnson|Spring Hill Twp 0-11|9011,2
Johnson|Spring Hill Twp 0-12|9012,5
Johnson|Westwood 0-01|R001,803
Johnson|Westwood 0-02|R002,623
Johnson|Westwood Hills 0-01|S001,339
Kearny|Deerfield|003,459
Kearny|E Hibbard Twp|004,72
Kearny|Hartland Twp|006,81
Kearny|Kendall Twp|007,54
Kearny|Lakin City|001,1223
Kearny|Lakin Twp|002,205
Kearny|Southside Twp|008,118
Kearny|W Hibbard Twp|005,29
Kingman|Allen|1,95
Kingman|Belmont|2,40
Kingman|Bennett|3,157
Kingman|Canton|4,73
Kingman|Chikaskia|5,27
Kingman|Cunn-Dresden|6,167
Kingman|Cunn-Rural|7,127
Kingman|Dale|8,115
Kingman|Dresden|9,59
Kingman|Eagle|10,96
Kingman|Eureka|11,67
Kingman|Evan|12,432
Kingman|Galesburg|13,171
Kingman|Hoosier|14,110
Kingman|Kingman Twp|16,91
Kingman|Kingman Ward 1|35,570
Kingman|Kingman Ward 2|37,837
Kingman|Kingman Ward 3|38,316
Kingman|Kingman Ward 4|39,456
Kingman|Liberty|18,40
Kingman|Nashville|19,53
Kingman|Ninnescah|20,191
Kingman|Norwich|21,324
Kingman|Penalosa|22,10
Kingman|Peters|23,83
Kingman|Richland|24,67
Kingman|Rochester|25,55
Kingman|Rural|26,78
Kingman|Spivey|27,43
Kingman|Union|28,58
Kingman|Valley|29,85
Kingman|Vinita|30,189
Kingman|White Township Part A|33,158
Kingman|White Township Part B|31,111
Kingman|Zenda|32,46
Kiowa|Belvidere|TW004,27
Kiowa|Center 1 TWP|TW001,153
Kiowa|Center 1|1101,250
Kiowa|Center 1A TWP|TW001A,49
Kiowa|Center 2|1102,116
Kiowa|Center 3|1102A,153
Kiowa|Haviland A TWP|TW003A,52
Kiowa|Haviland TWP|TW003,99
Kiowa|Haviland|2003,385
Kiowa|Mullinville TWP|TW005,131
Kiowa|Mullinville|3005,125
Labette|CA/10|10,147
Labette|Chetopa City|CH,744
Labette|EG/11|11,575
Labette|FV/13|13,129
Labette|HA/16|16,256
Labette|HO/18|18,248
Labette|LB/19|19,290
Labette|LI/21|21,304
Labette|MP/28|28,961
Labette|MT/23|23,108
Labette|MV/26|26,519
Labette|NE/30|30,116
Labette|NO/33|33,495
Labette|OG/37|37,514
Labette|OS/39|39,223
Labette|Oswego City|OC,1116
Labette|Parsons|PA,6225
Labette|RI/44 HR01|44,117
Labette|RI/Cen/46 HR01|46,47
Labette|RI/SE/45 HR01|45,35
Labette|WA/48|48,549
Lane|Alamota Twp|T220001,38
Lane|Cheyenne Twp|T440003,170
Lane|Dighton City|1C10001,709
Lane|Dighton Twp|T610001,163
Lane|White Rock Twp Ward 7|T870001,10
Lane|Wilson Twp Ward 8|T980003,48
Leavenworth|1 Pct 1 Ward|0011,872
Leavenworth|1 Pct 2 Ward|0012,786
Leavenworth|1 Pct 3 Ward|0013,1034
Leavenworth|1 Pct 4 Ward|0014,658
Leavenworth|1 Pct 5 Ward|0015,885
Leavenworth|1 Pct 6 Ward|0016,985
Leavenworth|1 Pct 7 Ward|0017,473
Leavenworth|2 Pct 2 Ward H40|018 A,481
Leavenworth|2 Pct 2 Ward H41|0018,140
Leavenworth|2 Pct 5 Ward|0019,694
Leavenworth|2 Pct 6 Ward H38|0020,347
Leavenworth|2 Pct 6 Ward H40|020 A,472
Leavenworth|2 Pct 7 Ward|0021,2514
Leavenworth|3 Pct 2 Ward|0022,978
Leavenworth|3 Pct 5 Ward|0023,1251
Leavenworth|3 Pct 6 Ward|0024,792
Leavenworth|3 Pct 7 Ward H38|0025,1344
Leavenworth|3 Pct 7 Ward H40|025 A,1878
Leavenworth|4 Pct 5 Ward|0028,787
Leavenworth|4 Pct 6 Ward H38|0029,440
Leavenworth|4 Pct 6 Ward H41|029 A,1021
Leavenworth|5 Pct 6 Ward|0030,1322
Leavenworth|Basehor City North|0031,3272
Leavenworth|Basehor City South|0059,2615
Leavenworth|Basehor Twp/Fair|0032,1538
Leavenworth|Boling/High Prairie H38|0033,1067
Leavenworth|Boling/High Prairie H40|033 A,383
Leavenworth|Boling/High Prairie H41|033 B,291
Leavenworth|Boling/High Prairie H42|033 C,74
Leavenworth|Bonner Springs City|0034,5
Leavenworth|Delaware 1|0048,905
Leavenworth|Easton City|0035,135
Leavenworth|Easton/Easton|0036,719
Leavenworth|Ft. Leav|0001,1607
Leavenworth|Glenwood S5|037 A,462
Leavenworth|Glenwood S9|0037,1665
Leavenworth|Kickapoo/Kickapoo H41|0038,1451
Leavenworth|Kickapoo/Kickapoo H42|038 A,91
Leavenworth|Lansing Ward 1|0042,1611
Leavenworth|Lansing Ward 2|0039,1999
Leavenworth|Lansing Ward 3|0043,1776
Leavenworth|Lansing Ward 4|0044,1832
Leavenworth|Linwood City|0045,287
Leavenworth|Linwood/Sherman H38|0046,1845
Leavenworth|Linwood/Sherman H42|046 A,207
Leavenworth|Reno/Reno|0047,1242
Leavenworth|Springdale/Alex|0049,686
Leavenworth|Stranger/Stranger H38|0050,796
Leavenworth|Stranger/Stranger H42|050 A,520
Leavenworth|Tonganoxie NO|0051,2826
Leavenworth|Tonganoxie Rural|0052,2204
Leavenworth|Tonganoxie SO|0053,1343
Leavenworth|Walnut/Stranger H38|0054,617
Leavenworth|Walnut/Stranger H42|054 A,425
Lincoln|Barnard City|42,52
Lincoln|Battle Creek Township|02,21
Lincoln|Beaver Township|04,43
Lincoln|Beverly City|44,72
Lincoln|Cedron Township|06,26
Lincoln|Colorado Township|08,84
Lincoln|Elkhorn Township|10,108
Lincoln|Franklin Township|12,63
Lincoln|Golden Belt Township|14,33
Lincoln|Grant Township|16,55
Lincoln|Hanover Township|18,31
Lincoln|Highland Township|20,48
Lincoln|Indiana Township|22,57
Lincoln|Lincoln City|46,401
Lincoln|Lincoln City|47,398
Lincoln|Logan Township|24,44
Lincoln|Madison Township|28,82
Lincoln|Marion Township|26,37
Lincoln|Orange Township|30,43
Lincoln|Pleasant Township|32,87
Lincoln|Salt Creek Township|34,24
Lincoln|Scott Township|36,25
Lincoln|Sylvan Grove City|48,191
Lincoln|Valley Township|38,32
Lincoln|Vesper Township|40,69
Linn|Blue Mound City Prec 100001|100001,178
Linn|BM TWP Precinct Bm00001|BM00001,171
Linn|CE TWP Precinct Ce00002|CE00002,360
Linn|Liberty Twp Precinct Lb00003|LB00003,563
Linn|Linn Valley Precinct 700004|700004,943
Linn|Mound City Precinct 300006|300006,501
Linn|Mound City Precinct Mc00006|MC00006,568
Linn|N LaCygne City Precinct 200004|200004,518
Linn|N Lincoln Twp Precinct Ln00004|LN00004,237
Linn|N Pleasanton City Prec 500008|500008,468
Linn|N Potosi Twp Precinct Po00008|PO00008,292
Linn|Paris Twp Precinct Pa00007|PA00007,461
Linn|Parker City Precinct 400003|400003,158
Linn|Prescott City Precinct 600011|600011,169
Linn|S LaCygne City Precinct 200005|200005,243
Linn|S Lincoln Precinct Ln00005|LN00005,183
Linn|S Pleasanton City Prec 500009|500009,415
Linn|S Potosi Twp Precinct Po00009|PO00009,269
Linn|Scott Twp Precinct Sc00010|SC00010,646
Linn|Sheridan Twp Precinct Sh00011|SH00011,197
Linn|Stanton Twp Precinct St00012|ST00012,139
Linn|Valley Twp Precinct Va00013|VA00013,93
Logan|Augustine Twp.|AU0AU,17
Logan|Elkader Twp.|EL0EL,8
Logan|Lees Twp.|LE0LE,10
Logan|Logansport Twp.|LO0LO,3
Logan|McAllaster Twp.|MC0MC,25
Logan|Monument Twp.|MO0MO,97
Logan|Oakley City|101,1365
Logan|Oakley Twp.|OA01,141
Logan|Paxton Twp.|PA0PA,23
Logan|Russell Springs City|20RS,19
Logan|Russell Springs Twp.|RS0RS,28
Logan|Western Twp.|WE0WE,22
Logan|Winona City|30WI,145
Logan|Winona Twp.|WI0WI,47
Lyon|Precinct 01|01,722
Lyon|Precinct 02|02,624
Lyon|Precinct 03|03,843
Lyon|Precinct 04|04,989
Lyon|Precinct 05|05,876
Lyon|Precinct 06|06,871
Lyon|Precinct 07|07,335
Lyon|Precinct 08|08,830
Lyon|Precinct 09|09,621
Lyon|Precinct 10|10,650
Lyon|Precinct 11|11,599
Lyon|Precinct 12|12,541
Lyon|Precinct 13|13,816
Lyon|Precinct 14|14,798
Lyon|Precinct 15|15,389
Lyon|Precinct 16|16,703
Lyon|Precinct 17|17,684
Lyon|Precinct 18|18,568
Lyon|Precinct 19|19,982
Lyon|Precinct 20|20,807
Lyon|Precinct 21|21,331
Lyon|Precinct 22|22,176
Lyon|Precinct 23|23,180
Lyon|Precinct 24|24,993
Lyon|Precinct 25|25,700
Lyon|Precinct 26|26,303
Lyon|Precinct 27|27,147
Lyon|Precinct 28|28,468
Lyon|Precinct 29|29,120
Lyon|Precinct 29D|29D,4
Lyon|Precinct 30|30,748
Lyon|Precinct 31|31,420
Lyon|Precinct 32|32,523
Lyon|Precinct 33|33,454
Lyon|Precinct 34|34,14
Lyon|Precinct 35|35,94
Lyon|Precinct 36|36,442
Lyon|Precinct 37|37,61
Lyon|Precinct 4A|4A,4
Lyon|Precinct 4B|4B,10
Lyon|Precinct 4C|4C,7
Lyon|Precinct 6A|6A,2
Marion|Blaine|BL,42
Marion|Burns|BU,139
Marion|Catlin/Peabody East|C2E,2
Marion|Catlin/Peabody West|C1W,5
Marion|Catlin|CA,131
Marion|Centre|CE,393
Marion|Clark|CL,94
Marion|Clear Creek|CC,211
Marion|Colfax|CO,61
Marion|Doyle|DO,41
Marion|Durham City|DC,57
Marion|Durham Park Township|DP,71
Marion|East Branch|EB,129
Marion|Fairplay|FA,90
Marion|Florence 1st|F11,132
Marion|Florence 2nd|F22,160
Marion|Gale|GA,189
Marion|Goessel|GC,373
Marion|Grant|GR,90
Marion|Hillsboro 1st|H11,846
Marion|Hillsboro 2nd|H22,911
Marion|Lehigh City|LC,96
Marion|Lehigh Township|LE,114
Marion|Liberty|LI,251
Marion|Lincolnville|LN,120
Marion|Logan|LG,34
Marion|Lost Springs City|LO,32
Marion|Lost Springs Township|LS,84
Marion|Marion North|MNN,731
Marion|Marion South|MSS,674
Marion|Menno|ME,252
Marion|Milton|MI,58
Marion|Moore|MO,41
Marion|Peabody City East|PEE,266
Marion|Peabody City West|PWW,389
Marion|Peabody Township East|PBE,68
Marion|Peabody Township West|PYW,84
Marion|Ramona|RA,69
Marion|Risley|RI,177
Marion|Summit|SU,53
Marion|Tampa|TC,78
Marion|West Branch|WB,316
Marion|Wilson|WI,146
Marshall|Balderson Twp|100000,58
Marshall|Bigelow Twp|200000,24
Marshall|Blue Rapids City Twp/BR|400002,614
Marshall|Blue Rapids City Twp|400001,71
Marshall|Blue Rapids Twp|300000,63
Marshall|Center Twp|500000,107
Marshall|Clear Fork Twp|600000,34
Marshall|Cleveland Twp|700000,60
Marshall|Cottage Hill Twp|800000,100
Marshall|Elm Creek Twp|900000,119
Marshall|Franklin Twp|1000000,219
Marshall|Guittard Twp/Beattie|1100004,130
Marshall|Guittard Twp|1100003,99
Marshall|Herkimer Twp|1200000,160
Marshall|Lincoln Twp|1300000,113
Marshall|Logan Twp|1400000,200
Marshall|Marysville City Ward 1|2610000,670
Marshall|Marysville City Ward 2|2620000,598
Marshall|Marysville City Ward 3|2630000,466
Marshall|Marysville City Ward 4|2640000,587
Marshall|Marysville Twp|1500000,213
Marshall|Murray Twp/Axtell|1600006,292
Marshall|Murray Twp|1600005,161
Marshall|Noble Twp/Vermillion|1700008,78
Marshall|Noble Twp|1700007,73
Marshall|Oketo Twp/Oketo|1800010,47
Marshall|Oketo Twp|1800009,100
Marshall|Richland Twp/Summerfield|1900012,52
Marshall|Richland Twp|1900011,69
Marshall|Rock Twp|2000000,94
Marshall|St Bridget Twp/Summerfield|2100014,57
Marshall|St Bridget Twp|2100013,69
Marshall|Vermillion Twp/East/Frankfort|2250016,271
Marshall|Vermillion Twp/East|2250015,77
Marshall|Vermillion Twp/West/Frankfort|2260018,262
Marshall|Vermillion Twp/West|2260017,63
Marshall|Walnut Twp|2300000,84
Marshall|Waterville Twp/Waterville|2400020,473
Marshall|Waterville Twp|2400019,91
Marshall|Wells Twp|2500000,97
McPherson|Battle Hill Twp|BHT,85
McPherson|Bonaville Twp|BNT,61
McPherson|Canton City|CNC,409
McPherson|Canton Twp|CNT,142
McPherson|Castle Twp|CST,51
McPherson|Delmore Twp|DET,113
McPherson|Empire Twp|EMT,217
McPherson|Galva City|GAC,560
McPherson|Groveland Twp|GRT,130
McPherson|Gypsum Creek Twp|GCT,122
McPherson|Harper Twp|HPT,114
McPherson|Hayes Twp|HYT,169
McPherson|Inman City|INC,934
McPherson|Jackson Twp|JAT,133
McPherson|King City Twp|KCT,381
McPherson|Lindsborg City Ward 1|L1C,571
McPherson|Lindsborg City Ward 2|L2C,607
McPherson|Lindsborg City Ward 3|L3C,588
McPherson|Lindsborg City Ward 4|L4C,612
McPherson|Little Valley Twp|LVT,296
McPherson|Lone Tree Twp|LTT,169
McPherson|Marquette City|MQC,419
McPherson|Marquette Twp|MQT,110
McPherson|McPherson City Ward 1|M1C,4523
McPherson|McPherson City Ward 2|M2C,1417
McPherson|McPherson City Ward 3|M3C,937
McPherson|McPherson City Ward 4|M4C,2033
McPherson|McPherson Twp|MPT,424
McPherson|Meridian Twp|MET,181
McPherson|Mound Twp|MDT,261
McPherson|Moundridge City|MDC,1152
McPherson|New Gottland Twp|NGT,403
McPherson|S Sharps Creek Twp|SST,64
McPherson|Smoky Hill Twp|SHT,244
McPherson|Spring Valley Twp|SVT,184
McPherson|Superior Twp|SUT,225
McPherson|Turkey Creek Twp|TCT,204
McPherson|Union Twp|UNT,146
McPherson|Windom City|WIC,75
Meade|Cimarron TWP|CT10009,66
Meade|Crooked Creek TWP|CC10002,60
Meade|Fowler City|110001,370
Meade|Fowler TWP|FT10001,93
Meade|Logan TWP|LT10006,75
Meade|Meade Center TWP|MC10005,223
Meade|Meade City|210005,1149
Meade|Mertilla TWP|MT10003,71
Meade|Odee TWP|OT10008,25
Meade|Plains City|310004,768
Meade|Sand Creek TWP|SC10007,25
Meade|West Plains TWP|WP10004,98
Miami|East Middle Creek|EMC,926
Miami|East Valley H6|EV6,311
Miami|East Valley H9 Part A|EV9A,16
Miami|East Valley H9 Part B|EV9B,1
Miami|Fontana City|FC,125
Miami|Louisburg City 1|LC1,714
Miami|Louisburg City 2|LC2,998
Miami|Louisburg City 3|LC3,993
Miami|Louisburg City 4 - MC|LC4MC,58
Miami|Louisburg City 4|LC4,823
Miami|Miami H9|MI9,267
Miami|Miami Twp H6|MI6,182
Miami|Mound H5|MND5,137
Miami|Mound H9|MND9,402
Miami|N Paola E1 Part 1|NPE1,12
Miami|N Paola E2 Part 2|NPE2,79
Miami|N Paola W Twp|NPW,393
Miami|North Marysvill H5 S23|NMV523,138
Miami|North Marysville ENC H26 S23|NMVEN26,4
Miami|North Marysville ENC H5 S23|NMVEN5,8
Miami|North Marysville H5|NMV537,342
Miami|North Marysville H6 S23|NMV623,154
Miami|North Marysville H6 S37 Part A|NMV637,253
Miami|North Wea|NW,541
Miami|Osage|OSG,326
Miami|Osawatomie City 1 H6|OC16,513
Miami|Osawatomie City 2 H5|OC25,630
Miami|Osawatomie City 3 H5 EXC B|OC35EXB,5
Miami|Osawatomie City 3 H5|OC35,670
Miami|Osawatomie City 4 H5 S12|OC45,39
Miami|Osawatomie City 4 H6 S12|OC46,558
Miami|Osawatomie Twp H5|OSA5,455
Miami|Osawatomie Twp H6 Part A|OSA6A,1
Miami|Osawatomie Twp H9|OSA9,96
Miami|Paola City 1|PC1,1017
Miami|Paola City 2|PC2,955
Miami|Paola City 3|PC3,875
Miami|Paola City 4 S12|PC4,1286
Miami|RICH H6|RICH6,105
Miami|Richland|RICH,1584
Miami|S Paola E2|SPE2,149
Miami|S Paola W|SPW,247
Miami|South Marysville H6|SMV6,1138
Miami|South Wea Township ENC A|SWENA,26
Miami|South Wea|SW,1185
Miami|Spring Hill City 1 H26|SH126,2209
Miami|Spring Hill City 3 EXC B|SH3EXB6,172
Miami|STAN H5 S12|STAN5,632
Miami|STAN H6|STAN6,54
Miami|Sugar Creek H6 S12|SC6,238
Miami|Sugar Creek H9|SC9,201
Miami|Ten Mile|TM,1261
Miami|West Middle Creek|WMC,619
Miami|West Valley 6|WV6,456
Miami|West Valley EXC H6|WVEX6,290
Miami|West Valley Exclave H9|WV9,41
Mitchell|Asherville Township|AS60002,77
Mitchell|Beloit City|1B10001,1145
Mitchell|Beloit Township|BE90001,157
Mitchell|Bloomfield Township|BLA0001,64
Mitchell|Blue Hill Township|BH40002,24
Mitchell|Carr Creek Township|CC20003,17
Mitchell|Cawker City|2C20001,331
Mitchell|Cawker Township|CA20002,38
Mitchell|Center Township|CEA0003,21
Mitchell|City of Beloit|1B10002,1311
Mitchell|Custer Township|CU40003,38
Mitchell|Eureka Township|EU60004,12
Mitchell|Glen Elder City|3G30001,281
Mitchell|Glen Elder Township|GE30002,72
Mitchell|Hayes Township|HA70002,19
Mitchell|Hunter|4H40001,36
Mitchell|Logan Township|LO60003,24
Mitchell|Lulu Township|LU50002,33
Mitchell|Pittsburg Township|PI70003,62
Mitchell|Plum Creek Township|PL80001,101
Mitchell|Round Springs Township|RSA0004,16
Mitchell|Salt Creek Township|SCA0002,15
Mitchell|Scottsville|5S50001,23
Mitchell|Simpson|6S60001,51
Mitchell|Solomon Rapids Township|SR80002,59
Mitchell|Tipton|7T70001,137
Mitchell|Turkey Creek Township|TC80003,78
Mitchell|Walnut Creek Township|WC30003,33
Montgomery|Caney City W3 Pc 2 Ex A|053,6
Montgomery|Caney City W4 Pc 2 Exc A|054,1
Montgomery|Caney City Wd 1 Prc 2 Ex A H12|044,2
Montgomery|Caney City|001,1248
Montgomery|Caney Twp|005,962
Montgomery|Cherokee Twp CC1|006,97
Montgomery|Cherokee Twp CC3|006.3,187
Montgomery|Cherry Twp|007,388
Montgomery|Cherryvale City|002,1312
Montgomery|Coffeyville City|003,5043
Montgomery|Coffeyville W1 Pc 1 Exclaves|049,7
Montgomery|Drum Creek Twp CC1|008,318
Montgomery|Drum Creek Twp CC2|008.2,77
Montgomery|Fawn Creek  Twp CC2|009,1093
Montgomery|Fawn Creek Twp CC3|009.3,384
Montgomery|Indep City Ward 1 Prec 1 CC1|024.1,339
Montgomery|Indep City Ward 1 Prec 1|024,2
Montgomery|Indep City Ward 1 Prec 2 CC1|025.1,459
Montgomery|Indep City Ward 1 Prec 2|025,41
Montgomery|Indep City Ward 2 Prec 1 CC1|026.01,245
Montgomery|Indep City Ward 2 Prec 1|026,3
Montgomery|Indep City Ward 2 Prec 2 CC2|027.1,112
Montgomery|Indep City Ward 2 Prec 2|027,112
Montgomery|Indep City Ward 3 Prec 1|028,494
Montgomery|Indep City Ward 3 Prec 2 Excla|030,1
Montgomery|Indep City Ward 3 Prec 2 H11|058,244
Montgomery|Indep City Ward 3 Prec 2 H12|029,34
Montgomery|Indep City Ward 4 Prec 1|031,523
Montgomery|Indep City Ward 4 Prec 2|032,400
Montgomery|Indep City Ward 5 Prec 1|033,421
Montgomery|Indep City Ward 5 Prec 2|034,541
Montgomery|Indep City Ward 6 Prec 1 H12 C|035,46
Montgomery|Indep City Ward 6 Prec 1 H12|037,898
Montgomery|Indep City Ward 6 Prec 2 H11|036,496
Montgomery|Indep City Ward 6 Prec 2 H11A|039,187
Montgomery|Indep City Ward 6 Prec 2 H11B|057,29
Montgomery|Indep City Ward 6 Prec 2 H12|038,100
Montgomery|Indep City Ward 6 Prec 2 H12B|040,23
Montgomery|Independence Twp  2 Part AH12|010,87
Montgomery|Independence Twp 1 - H11|022,1233
Montgomery|Independence Twp 1 - H12|023,195
Montgomery|Independence Twp 1 Enclave H12|043,1
Montgomery|Independence Twp 2 Part C CC1|042.1,75
Montgomery|Independence Twp CC1|010.1,163
Montgomery|Liberty Township CC2|011.2,88
Montgomery|Liberty Twp CC1|011,293
Montgomery|Louisburg Township CC2|012.2,349
Montgomery|Louisburg Twp|012,50
Montgomery|Parker Twp 2 Enclave H11|045,3
Montgomery|Parker Twp|013,832
Montgomery|Rutland Twp CC1|014.1,18
Montgomery|Rutland Twp|014,245
Montgomery|Sycamore Twp H11|015,650
Montgomery|West Cherry Twp|016,223
Morris|Council Grove - Ward 1|CG1,436
Morris|Council Grove - Ward 2|CG2,386
Morris|Council Grove - Ward 3|CG3,645
Morris|Highland Twp|HI,71
Morris|Overland Twp|OV,61
Morris|Township Eight|T8,131
Morris|Township Five|T5,433
Morris|Township Four|T4,148
Morris|Township Nine|T9,239
"Morris|Township One, Pct 1|T1P1",230
"Morris|Township One, Pct 2|T1P2",150
Morris|Township Seven|T7,172
Morris|Township Six|T6,78
Morris|Township Three|T3,310
Morris|Township Two|T2,542
Morton|Cimarron|01,45
Morton|Elkhart|02,1366
Morton|Jones|03,8
Morton|Richfield City|04,32
Morton|Richfield East|05,52
Morton|Richfield West|06,53
Morton|Rolla City|08,252
Morton|Rolla|07,88
Morton|Taloga|09,88
Morton|Westola|10,46
Nemaha|Adams Township|AD9,138
Nemaha|Bern City|110001,126
Nemaha|Berwick Township|BEA,283
Nemaha|Capioma Township|CAB,115
Nemaha|Center Township|CED,135
Nemaha|Centralia-Home|220001,273
Nemaha|Centralia-Illinois|230002,45
Nemaha|Clear Creek Township|CCC,78
Nemaha|Corning City|330003,144
Nemaha|Gilman Township|GI50002,116
Nemaha|Goff City|440001,63
Nemaha|Granada Township|GRE,75
Nemaha|Harrison-Goff|HA40003,58
