text_res_address_nbr,Count
17021,16
17022,6
17023,3
17024,21
17025,27
17026,8
17027,8
17028,12
17029,11
1703,572
17030,4
17031,20
17032,16
17033,7
17034,6
17035,17
17036,4
17037,8
17038,8
1704,638
17040,26
17041,23
17042,8
17043,5
17044,11
17045,18
17046,10
17047,7
17048,21
17049,19
1705,837
17050,18
17051,4
17052,14
17053,21
17054,1
17055,20
17056,27
17057,11
17058,4
17059,3
1706,669
17060,14
17061,23
17062,7
17063,3
17064,10
17065,9
17066,9
17067,5
17068,6
17069,10
1707,760
17070,25
17071,27
17072,9
17073,4
17074,5
17075,27
17076,1
17078,2
17079,1
1708,644
17080,8
17081,9
17082,1
17083,2
17085,19
17086,9
17087,8
17088,6
17089,4
1709,815
17090,19
17091,6
17092,3
17093,9
17094,3
17095,7
17096,9
17097,1
17098,11
17099,3
171,131
1710,784
17100,32
17101,47
17102,9
17103,14
17104,20
17105,35
17106,2
17107,10
17108,19
17109,21
1711,689
17110,20
17111,16
17112,23
17113,17
17114,3
17115,14
17116,14
17117,14
17118,7
17119,8
1712,688
17120,21
17121,23
17122,12
17123,3
17124,24
17125,17
17126,15
17127,18
17128,9
17129,13
1713,545
17130,15
17131,13
17132,15
17133,10
17134,2
17135,13
17136,13
17137,5
17138,2
17139,8
1714,605
17140,13
17141,7
17142,8
17143,13
17144,11
17145,21
17146,9
17147,2
17148,12
17149,9
1715,719
17150,14
17151,12
17152,2
17153,3
17154,4
17155,5
17156,14
17157,4
17158,9
17159,8
1716,602
17160,20
17161,8
17162,11
17163,8
17164,11
17165,16
17166,3
17167,11
17168,2
17169,6
1717,822
17170,21
17171,17
17172,22
17173,7
17174,13
17175,11
17176,15
17177,6
17178,1
17179,8
1718,521
17180,8
17181,16
17182,2
17183,6
17184,6
17185,14
17186,11
17187,14
17188,7
17189,5
1719,474
17190,15
17191,14
17192,8
17193,7
17194,12
17195,15
17196,10
17197,5
17198,5
17199,3
172,60
1720,716
17200,51
17201,54
17202,8
17203,15
17204,24
17205,34
17206,14
17207,15
17208,37
17209,31
1721,643
17210,40
17211,27
17212,26
17213,24
17214,15
17215,27
17216,24
17217,23
17218,19
17219,22
1722,434
17220,44
17221,21
17222,10
17223,12
17224,16
17225,26
17226,9
17227,17
17228,13
17229,11
1723,375
17230,28
17231,10
17232,21
17233,9
17234,11
17235,25
17236,12
17237,12
17238,18
17239,9
1724,449
17240,19
17241,10
17242,7
17243,1
17244,3
17245,17
17246,8
17247,2
17248,13
17249,13
1725,632
17250,48
17251,9
17252,16
17253,1
17254,7
17255,27
17256,10
17257,9
17258,5
17259,12
1726,411
17260,21
17261,5
17262,3
17263,11
17264,4
17265,18
17266,4
17267,6
17268,7
1727,369
17270,38
17271,12
17272,16
17273,14
17274,12
17275,24
17276,14
17277,12
17278,9
17279,7
1728,354
17280,20
17281,11
17282,10
17283,6
17284,3
17285,12
17286,9
17287,13
17288,7
17289,8
1729,362
17290,4
17291,10
17292,7
17293,9
17294,11
17295,14
17296,15
17297,11
17298,4
173,75
1730,468
17300,54
17301,44
17302,10
17303,6
17304,23
17305,29
17306,10
17307,5
17308,22
17309,21
1731,355
17310,18
17311,20
17312,27
17313,19
17314,1
17315,22
17316,21
17317,22
17318,6
17319,5
1732,287
17320,40
17321,26
17322,8
17323,13
17324,12
17325,41
17326,10
17327,6
17328,23
17329,18
1733,289
17330,25
17331,37
17332,15
17333,11
17334,5
17335,18
17336,16
17337,17
17338,2
17339,8
1734,339
17340,29
17341,28
17342,3
17343,5
17344,22
17345,19
17346,4
17347,3
17348,13
17349,14
1735,405
17350,55
17351,18
17352,9
17353,7
17354,19
17355,31
17356,7
17357,6
17358,6
17359,7
1736,259
17360,32
17361,17
17362,1
17363,12
17364,9
17365,19
17366,9
17367,9
17368,10
17369,8
1737,264
17370,25
17371,22
17372,8
17373,10
17374,17
17375,21
17376,14
17377,6
17378,9
17379,5
1738,232
17380,17
17381,22
17382,10
17383,14
17384,11
17385,9
17388,2
17389,5
1739,208
17390,27
17391,10
17392,12
17393,3
17394,1
17395,13
17396,5
17397,4
17398,2
17399,1
174,127
1740,332
17400,30
17401,27
17402,13
17403,9
17404,25
17405,19
17406,13
17407,11
17408,14
17409,9
1741,293
17410,59
17411,22
17412,16
17413,6
17414,13
17415,13
17416,6
17417,12
17418,22
17419,10
1742,286
17420,19
17421,56
17422,7
17423,13
17424,5
17425,24
17426,10
17427,6
17428,3
17429,7
1743,212
17430,24
17431,11
17432,7
17433,19
17434,2
17435,15
17436,8
17437,24
17438,7
17439,6
1744,183
17440,27
17441,7
17442,8
17443,11
17444,6
17445,10
17446,8
17447,4
17448,6
17449,3
1745,230
17450,31
17451,13
17452,13
17453,2
17454,8
17455,7
17457,9
17458,4
17459,5
1746,175
17460,20
17461,10
17462,7
17463,7
17464,2
17465,11
17466,5
17467,3
17468,11
17469,2
1747,143
17470,16
17471,8
17472,4
17473,16
17474,7
17475,12
17476,2
17477,1
17478,3
17479,1
1748,179
17480,24
17481,13
17482,13
17483,5
17484,5
17485,8
17486,2
17487,15
17488,16
17489,2
1749,151
17490,13
17491,6
17492,14
17493,8
17494,2
17495,9
17496,8
17497,12
17498,7
17499,5
175,178
1750,261
17500,108
17501,37
17502,16
17503,21
17504,24
17505,48
17506,13
17507,20
17508,18
17509,14
1751,169
17510,31
17511,17
17512,31
17513,10
17514,19
17515,26
17516,22
17517,20
17518,18
17519,19
1752,104
17520,44
17521,15
17522,21
17523,24
17524,23
17525,35
17526,24
17527,11
17528,9
17529,11
1753,187
17530,44
17531,21
17532,10
17533,16
17534,14
17535,13
17536,10
17537,17
17538,7
17539,4
1754,120
17540,15
17541,18
17542,11
17543,12
17544,13
17545,16
17546,11
17547,8
17548,10
17549,6
1755,123
17550,25
17551,9
17552,6
17553,13
17554,25
17555,25
17556,5
17557,11
17558,10
17559,9
1756,90
17560,15
17561,8
17562,8
17563,5
17564,8
17565,13
17566,9
17567,15
17568,8
17569,4
1757,109
17570,22
17571,6
17572,2
17573,2
17574,10
17575,18
17576,5
17577,15
17578,6
17579,5
1758,98
17580,21
17581,12
17582,8
17583,9
17584,6
17585,26
17586,20
17587,15
17589,10
1759,72
17590,14
17591,6
17592,6
17593,5
17594,12
17595,8
17596,3
17597,11
17598,15
17599,6
176,79
1760,147
17600,49
17601,27
17602,9
17603,19
17604,23
17605,33
17606,12
17607,10
17608,12
17609,20
1761,123
17610,17
17611,16
17612,16
17613,8
17614,16
17615,20
17616,13
17617,24
17618,14
17619,12
1762,110
17620,26
17621,9
17622,10
17623,10
17624,16
17625,26
17626,14
17627,7
17628,9
17629,17
1763,76
17630,13
17631,7
17632,18
17633,10
17634,19
17635,18
17636,6
17637,6
17638,10
17639,11
1764,58
17640,15
17641,9
17642,6
17643,9
17644,12
17645,21
17646,9
17647,9
17648,6
17649,12
1765,95
17650,21
17651,5
17652,12
17653,9
17654,12
17655,16
17657,11
17658,4
17659,9
1766,59
17660,17
17661,10
17662,4
17663,11
17664,12
17665,13
17666,1
17667,2
1767,55
17670,27
17671,6
17672,5
17673,6
17674,7
17675,21
17676,3
17677,3
17678,5
17679,11
1768,65
17680,18
17681,9
17682,7
17683,7
17684,8
17685,17
17686,2
17687,2
17688,15
17689,2
1769,50
17690,14
17691,5
17692,9
17693,2
17694,3
17695,16
17696,7
17697,3
17698,3
17699,5
177,79
1770,297
17700,51
17701,30
17702,10
17703,22
17704,16
17705,32
17706,13
17707,20
17708,11
17709,15
1771,82
17710,25
17711,20
17712,23
17713,22
17714,14
17715,36
17716,9
17717,7
17718,12
17719,20
1772,75
17720,29
17721,23
17722,6
17723,5
17724,15
17725,25
17726,9
17727,8
17728,11
17729,17
1773,45
17730,13
17731,2
17732,12
17733,15
17734,15
17735,27
17736,14
17737,10
17738,6
17739,9
1774,48
17740,22
17741,9
17742,7
17743,16
17744,8
17745,23
17746,20
17747,14
17748,2
17749,8
1775,166
17750,12
17751,18
17752,7
17753,8
17754,16
17755,26
17756,10
17757,4
17758,11
17759,4
1776,61
17760,11
17761,4
17762,10
17763,10
17764,10
17765,19
17766,12
17767,5
17768,4
17769,7
1777,49
17770,12
17771,5
17772,8
17773,3
17774,9
17775,15
17776,6
17777,12
17778,12
17779,7
1778,44
17780,8
17781,2
17782,5
17783,6
17784,4
17785,14
17786,2
17787,3
17788,7
17789,2
1779,62
17790,8
17791,6
17792,4
17793,10
17794,4
17795,7
17796,10
17797,1
17798,6
17799,6
178,112
1780,116
17800,62
17801,19
17802,6
17803,11
17804,22
17805,29
17806,6
17807,16
17808,28
17809,21
1781,74
17810,13
17811,15
17812,22
17813,20
17814,16
17815,21
17816,16
17817,15
17818,17
17819,15
1782,44
17820,28
17821,32
17822,9
17823,7
17824,15
17825,22
17826,7
17827,18
17828,11
17829,9
1783,49
17830,13
17831,15
17832,17
17833,9
17834,13
17835,18
17836,8
17837,4
17838,12
17839,11
1784,31
17840,20
17841,11
17842,1
17843,5
17844,5
17845,15
17846,2
17847,7
17848,2
17849,4
1785,60
17850,24
17851,11
17853,10
17854,10
17855,13
17856,15
17857,17
17858,8
17859,1
1786,48
17860,19
17861,2
17862,2
17863,11
17864,5
17865,15
17866,7
17868,1
17869,5
1787,31
17870,11
17871,7
17872,8
17873,5
17874,2
17875,13
17876,12
17877,6
17878,3
17879,4
1788,53
17880,7
17881,4
17882,4
17883,2
17884,9
17885,17
17887,3
17888,4
17889,1
1789,23
17890,23
17891,1
17892,6
17893,5
17894,1
17895,13
17896,2
17897,8
17898,3
179,64
1790,97
17900,30
17901,19
17902,12
17903,12
17904,11
17905,32
17906,8
17907,2
17908,6
17909,8
1791,42
17910,11
17911,2
17912,11
17913,11
17914,7
17915,15
17916,11
17917,1
17918,9
17919,7
1792,68
17920,14
17921,13
17922,13
17923,5
17924,3
17925,24
17926,11
17927,9
17928,14
17929,8
1793,41
17930,12
17931,11
17932,8
17933,14
17934,3
17935,9
17936,10
17937,5
17938,6
17939,15
1794,36
17940,27
17941,11
17942,3
17943,2
17944,4
17945,12
17946,8
17947,15
17948,4
17949,12
1795,72
17950,21
17951,7
17953,11
17954,4
17955,15
17956,17
17957,2
17958,4
17959,3
1796,46
17960,15
17961,7
17962,5
17963,12
17964,2
17965,11
17966,6
17967,8
17968,3
17969,2
1797,46
17970,25
17971,11
17972,4
17974,6
17975,23
17976,3
17977,7
17979,13
1798,38
17980,15
17981,2
17983,2
17985,14
17986,10
17987,4
17988,5
17989,2
1799,34
17990,11
17991,2
17992,3
17993,2
17995,5
17996,3
17997,5
17998,6
17999,5
18,501
180,128
1800,642
18000,36
18001,28
18002,10
18003,8
18004,6
18005,10
18006,8
18007,7
18008,7
18009,3
1801,1456
18010,11
18011,12
18012,5
18013,7
18014,1
18015,15
18016,4
18017,5
18018,6
1802,494
18020,16
18021,12
18022,6
18023,7
18024,12
18025,15
18026,2
18027,8
18028,8
18029,7
1803,434
18030,4
18031,4
18032,9
18033,8
18034,4
18035,2
18036,8
18037,4
18038,5
18039,4
1804,656
18040,2
18041,7
18042,8
18043,11
18044,18
18045,15
18046,4
18047,2
18048,4
18049,4
1805,614
18050,24
18051,13
18052,10
18053,6
18054,7
18055,9
18056,4
18057,9
18058,5
18059,10
1806,480
18060,6
18061,4
18062,8
18063,4
18064,6
18065,15
18066,3
18067,3
18068,4
18069,7
1807,539
18070,15
18071,20
18072,15
18073,7
18074,5
18075,8
18076,7
18077,6
1808,621
18080,14
18081,10
18082,3
18084,5
18085,8
18086,6
18087,1
18088,2
18089,6
1809,634
18090,17
18091,7
18092,5
18093,1
18094,2
18095,4
18096,10
18097,8
18098,5
18099,4
181,108
1810,1026
18100,32
18101,27
18102,8
18103,6
18104,19
18105,20
18106,3
18107,1
18108,5
18109,9
1811,482
18110,4
18111,9
18112,11
18113,6
18114,4
18115,5
18116,6
18117,3
18118,4
18119,7
1812,573
18120,22
18121,14
18122,4
18123,9
18124,12
18125,16
18126,9
18128,1
18129,8
1813,432
18130,9
18131,11
18132,6
18133,1
18134,11
18135,11
18136,9
18137,3
18138,5
18139,2
1814,478
18140,12
18141,7
18142,1
18143,5
18144,8
18145,13
18146,4
18147,5
18148,8
18149,13
1815,636
18150,21
18151,9
18152,11
18153,11
18154,3
18155,8
18156,8
18157,8
18159,2
1816,494
18160,15
18161,10
18162,11
18163,3
18164,4
18165,18
18166,2
18167,4
18168,7
18169,7
1817,502
18170,22
18171,7
18172,9
18173,3
18174,7
18175,17
18176,11
18177,11
18178,5
18179,5
1818,493
18180,13
18181,1
18182,5
18183,4
18184,8
18185,6
18187,4
1819,442
18190,31
18191,4
18192,10
18193,2
18194,3
18195,3
18196,4
18197,3
18198,15
18199,10
182,88
1820,662
18200,18
18201,16
18202,9
18203,5
18204,5
18205,17
18206,7
18207,3
18208,5
18209,16
1821,557
18210,23
18211,13
18212,7
18213,9
18214,11
18215,16
18216,8
18217,6
18218,13
18219,3
1822,350
18220,10
18221,15
18222,19
18223,8
18224,9
18225,32
18226,5
18227,7
18228,6
18229,9
1823,355
18230,28
18231,11
18232,5
18233,12
18234,9
18235,22
18236,9
18237,11
18238,5
18239,11
1824,468
18240,27
18241,8
18242,6
18243,1
18244,13
18245,17
18246,9
18247,7
18248,2
18249,6
1825,531
18250,19
18251,12
18252,8
18253,7
18254,9
18255,28
18256,6
18257,2
18258,4
18259,11
1826,336
18260,18
18261,2
18262,3
18263,6
18264,13
18265,18
18266,11
18267,3
18268,2
18269,4
1827,342
18270,6
18271,8
18272,6
18273,6
18274,5
18275,13
18277,3
18278,5
18279,2
1828,342
18280,10
18281,7
18282,10
18283,6
18285,7
18286,8
18287,7
18288,7
18289,2
1829,361
18290,18
18291,12
18292,6
18293,2
18294,4
18295,3
18296,2
18297,6
18298,6
18299,2
183,70
1830,410
18300,19
18301,9
18302,18
18303,10
18304,16
18305,17
18306,9
18307,12
18308,15
18309,20
1831,349
18310,42
18311,5
18312,5
18313,6
18314,4
18315,20
18316,10
18317,9
18318,13
18319,2
1832,330
18320,37
18321,19
18322,9
18323,7
18324,8
18325,23
18326,7
18327,13
18328,7
18329,21
1833,290
18330,19
18331,7
18332,7
18333,17
18334,7
18335,24
18336,4
18337,9
18338,2
18339,7
1834,249
18340,12
18341,13
18342,11
18343,10
18344,8
18345,40
18346,4
18347,3
18348,2
18349,3
1835,382
18350,18
18351,17
18352,7
18353,7
18354,11
18355,22
18356,8
18357,5
18359,3
1836,302
18360,11
18361,7
18362,2
18363,10
18364,9
18365,19
18366,2
18367,7
18368,2
18369,7
1837,256
18370,21
18371,15
18372,9
18373,15
18374,8
18375,12
18376,6
18377,3
18378,4
1838,272
18380,14
18381,3
18382,7
18383,15
18384,3
18385,4
18386,4
18387,9
18388,4
18389,9
1839,227
18390,15
18391,9
18392,10
18393,12
18394,6
18395,21
18396,12
18397,5
18398,2
18399,5
184,48
1840,267
18400,50
18401,50
18402,30
18403,13
18404,31
18405,38
18406,12
18407,23
18408,18
18409,41
1841,218
18410,30
18411,24
18412,37
18413,36
18414,9
18415,8
18416,20
18417,30
18418,2
18419,16
1842,190
18420,48
18421,41
18422,10
18423,15
18424,20
18425,25
18426,14
18427,2
18428,16
18429,17
1843,201
18430,22
18431,13
18432,14
18433,13
18434,4
18435,9
18436,13
18437,23
18438,10
1844,221
18440,30
18441,13
18442,6
18443,12
18444,7
18445,14
18446,11
18447,3
18448,13
18449,3
1845,278
18450,24
18451,13
18452,15
18453,3
18454,2
18455,16
18456,4
18457,3
18458,7
18459,2
1846,165
18460,11
18461,22
18462,7
18463,9
18464,6
18465,10
18466,4
18467,3
18468,9
18469,5
1847,181
18470,11
18471,14
18472,5
18473,9
18474,8
18475,15
18476,7
18477,8
18478,5
18479,4
1848,204
18480,27
18481,11
18482,14
18483,10
18484,10
18485,7
18486,8
18487,5
18488,4
18489,3
1849,185
18490,13
18491,13
18492,2
18493,2
18494,5
18495,14
18496,2
18497,7
18498,6
18499,8
185,85
1850,260
18500,38
18501,27
18502,15
18503,18
18504,18
18505,40
18506,12
18507,10
18508,22
18509,26
1851,199
18510,18
18511,32
18512,17
18513,24
18514,13
18515,18
18516,35
18517,25
18518,20
18519,17
1852,162
18520,41
18521,18
18522,8
18523,24
18524,22
18525,43
18526,18
18527,25
18528,8
18529,23
1853,114
18530,24
18531,8
18532,14
18533,9
18534,4
18535,7
18536,9
18537,10
18538,5
18539,1
1854,126
18540,15
18541,4
18542,2
18543,7
18544,5
18545,6
18546,7
18547,6
18548,3
18549,6
1855,160
18550,20
18551,9
18552,7
18553,7
18554,3
18555,8
18556,6
18557,7
18558,5
18559,8
1856,130
18560,18
18561,7
18562,4
18563,5
18564,9
18565,25
18567,9
18568,4
18569,6
1857,121
18570,16
18571,8
18572,5
18573,5
18574,3
18575,10
18576,3
18577,2
1858,111
18580,9
18581,8
18582,2
18584,2
18585,11
18586,4
18587,6
18588,7
18589,33
1859,92
18590,7
18591,5
18592,1
18593,6
18594,2
18595,12
18596,10
18597,1
18598,5
18599,1
186,59
1860,136
18600,34
18601,19
18602,4
18603,10
18604,14
18605,35
18606,4
18607,7
18608,8
18609,5
1861,99
18610,20
18611,7
18612,7
18613,5
18614,6
18615,25
18616,7
18617,6
18618,6
18619,8
1862,75
18620,16
18621,13
18622,10
18623,4
18624,17
18625,23
18626,27
18627,10
18629,12
1863,103
18630,15
18631,5
18632,4
18633,5
18634,6
18635,23
18636,3
18637,7
18638,2
18639,3
1864,62
18640,7
18641,25
18642,12
18643,8
18644,8
18645,22
18646,3
18647,17
18648,5
18649,3
1865,85
18650,19
18651,13
18652,4
18653,4
18654,6
18655,23
18656,10
18657,2
18658,3
18659,9
1866,64
18660,12
18661,4
18662,2
18663,8
18664,5
18665,33
18666,8
18667,9
18668,10
18669,7
1867,66
18670,23
18672,9
18673,4
18674,2
18675,18
18676,9
18677,1
18678,6
18679,2
1868,63
18680,5
18681,7
18682,2
18683,4
18684,3
18685,6
18686,2
18687,6
18688,8
18689,3
1869,80
18690,13
18691,9
18692,2
18693,9
18694,4
18695,9
18696,1
18697,2
18698,6
18699,6
187,68
1870,103
18700,25
18701,25
18702,17
18703,2
18704,6
18705,15
18706,11
18707,6
18708,2
18709,6
1871,70
18710,16
18711,15
18712,8
18713,9
18714,14
18715,21
18716,15
18717,3
18718,4
18719,18
1872,84
18720,20
18721,13
18722,9
18723,14
18724,6
18725,67
18726,9
18727,6
18728,13
18729,2
1873,71
18730,19
18731,23
18732,6
18733,25
18734,13
18735,27
18736,4
18737,4
18738,4
18739,9
1874,56
18740,15
18742,14
18743,13
18744,4
18745,8
18746,9
18747,12
18748,5
18749,11
1875,103
18750,29
18752,12
18753,3
18754,4
18755,13
18756,4
18757,7
18758,2
18759,4
1876,73
18760,10
18761,6
18762,4
18765,15
18766,2
18767,10
18768,8
18769,8
1877,59
18770,17
18771,2
18772,6
18773,7
18774,10
18775,20
18776,2
18777,2
18778,4
18779,1
1878,65
18780,5
18781,8
18782,3
18783,6
18784,6
18785,11
18786,7
18787,9
18788,1
18789,1
1879,128
18790,19
18791,3
18792,4
18793,7
18794,6
18795,5
18796,9
18797,6
18798,8
18799,1
188,58
1880,84
18800,49
18801,14
18802,11
18803,9
18804,23
18805,25
18806,4
18807,8
18808,12
18809,8
1881,70
18810,29
18811,11
18812,20
18813,14
18814,6
18815,25
18816,11
18817,12
18818,11
18819,4
1882,42
18820,36
18821,16
18822,6
18823,19
18824,7
18825,19
18826,8
18827,2
18828,4
18829,4
1883,59
18830,27
18831,7
18832,8
18833,4
18834,5
18835,17
18836,8
18837,6
18838,10
18839,8
1884,46
18840,30
18841,11
18842,12
18843,1
18844,2
18845,14
18846,5
18847,7
18848,13
18849,3
1885,75
18850,26
18851,4
18852,2
18853,6
18854,10
18855,14
18856,2
18857,9
18858,6
18859,8
1886,75
18860,26
18861,8
18862,12
18863,4
18864,6
18865,24
18866,5
18867,9
18868,1
1887,46
18870,21
18871,10
18872,3
18873,6
18874,4
18875,8
18876,12
18877,6
18878,4
18879,10
1888,48
18880,19
18881,10
18882,5
18883,2
18884,5
18885,12
18886,3
18887,4
18888,2
18889,2
1889,49
18890,35
18891,7
18892,6
18893,6
18894,1
18895,7
18896,3
18897,2
18898,5
18899,19
189,83
1890,89
18900,19
18901,25
18902,38
18903,16
18904,19
18905,18
18906,17
18907,21
18908,16
18909,21
1891,50
18910,29
18911,29
18912,26
18913,17
18914,18
18915,18
18916,11
18917,16
18918,18
18919,21
1892,41
18920,42
18921,25
18922,12
18923,9
18924,6
18925,19
18926,13
18927,6
18928,9
18929,3
1893,36
18930,11
18931,6
18932,13
18933,15
18934,10
18935,29
18936,16
18937,8
18938,5
18939,8
1894,29
18940,19
18941,13
18942,10
18943,5
18944,9
18945,12
18946,10
18947,5
18948,2
18949,2
1895,74
18950,19
18951,5
18952,6
18953,8
18954,4
18955,29
18956,10
18957,5
18958,9
18959,11
1896,47
18960,30
18961,16
18962,6
18963,7
18964,10
18965,22
18966,8
18967,8
18968,4
18969,14
1897,49
18970,26
18971,10
18972,19
18973,9
18974,11
18975,22
18976,7
18977,9
18978,2
18979,8
1898,61
18980,17
18981,11
18982,5
18983,6
18984,9
18985,14
18986,12
18987,9
18988,7
18989,2
1899,26
18990,19
18991,12
18992,9
18993,9
18994,13
18995,8
18996,9
18997,7
18998,8
18999,9
19,441
190,99
1900,1255
19000,41
19001,43
19002,25
19003,10
19004,37
19005,47
19006,22
19007,21
19008,29
19009,27
1901,876
19010,22
19011,16
19012,21
19013,18
19014,16
19015,20
19016,14
19017,25
19018,8
19019,6
1902,636
19020,25
19021,14
19022,19
19023,10
19024,13
19025,19
19026,14
19027,11
19028,14
19029,7
1903,496
19030,15
19031,29
19032,7
19033,3
19034,6
19035,12
19036,13
19037,6
19038,5
19039,10
1904,540
19040,12
19042,2
19043,11
19044,3
19045,18
19046,20
19047,1
19048,6
19049,7
1905,641
19050,23
19051,8
19052,12
19053,3
19054,1
19055,18
19056,2
19057,1
19058,5
19059,8
1906,563
19060,20
19061,3
19062,3
19063,3
19064,10
19065,20
19066,12
19067,6
19068,3
19069,3
1907,534
19070,12
19071,6
19072,7
19073,2
19074,4
19075,23
19076,2
19077,2
19079,5
1908,855
19080,24
19081,6
19082,2
19083,3
19084,4
19085,17
19086,2
19087,3
19088,3
19089,3
1909,729
19090,18
19091,6
19092,3
19093,1
19094,1
19095,13
19096,5
19097,2
19098,10
19099,10
191,115
1910,617
19100,13
19101,10
19102,13
19103,12
19104,5
19105,13
19106,4
19107,4
19108,2
19109,19
1911,491
19110,18
19111,19
19112,8
19113,3
19114,6
19115,8
19117,5
19118,2
19119,7
1912,624
19120,18
19121,17
19122,2
19123,7
19124,4
19125,9
19126,8
19127,7
19129,4
1913,464
19130,9
19131,10
19132,5
19133,10
19134,4
19135,9
19136,3
19137,7
19139,4
1914,499
19140,6
19141,5
19142,7
19144,1
19145,5
19146,4
19147,3
19148,4
19149,6
1915,854
19150,29
19151,14
19152,7
19153,2
19154,10
19155,9
19157,3
19158,2
19159,3
1916,429
19160,12
19161,1
19162,5
19163,2
19164,2
19165,8
19166,4
19167,5
19168,3
19169,2
1917,446
19170,12
19171,15
19172,1
19173,4
19174,8
19175,6
19176,4
19178,12
19179,2
1918,369
19180,6
19182,4
19184,4
19185,12
19187,4
19188,3
1919,496
19190,14
19191,3
19192,3
19193,3
19194,4
19195,6
19196,7
19198,2
19199,11
192,52
1920,619
19200,36
19201,31
19202,6
19203,5
19204,10
19205,14
19206,4
19207,2
19208,18
19209,9
1921,525
19210,16
19211,9
19212,14
19213,2
19215,5
19216,5
19217,9
19219,11
1922,315
19220,13
19221,12
19222,5
19223,4
19224,6
19225,9
19226,8
19227,10
19228,3
19229,6
1923,341
19230,15
19231,7
19232,5
19233,6
19234,1
19235,12
19238,5
19239,7
1924,396
19240,10
19241,10
19242,3
19243,2
19245,7
1925,486
19250,18
19251,2
19252,6
19253,5
19254,2
19255,21
19256,10
19258,3
19259,10
1926,398
19260,15
19261,4
19262,9
19263,2
19264,1
19265,17
19266,8
19267,2
19269,6
1927,339
19270,8
19271,1
19273,1
19274,2
19275,9
19276,4
19278,2
19279,2
1928,355
19280,23
19281,5
19283,2
19284,2
19285,7
19286,6
19287,6
19289,5
1929,288
19290,6
19291,2
19292,2
19293,5
192932,1
19294,3
19295,6
19296,3
19297,2
19298,2
19299,9
193,79
1930,375
19300,36
19301,15
19302,5
19303,16
19304,13
19305,19
19306,8
19307,15
19308,20
19309,16
1931,362
19310,23
19311,13
19312,16
19313,14
19314,9
19315,10
19316,4
19317,8
19318,10
19319,15
1932,366
19320,18
19321,17
19322,14
19323,8
19324,15
19325,13
19326,8
19327,2
19328,6
19329,7
1933,308
19330,22
19331,8
19332,3
19333,3
19334,5
19335,10
19336,2
19337,4
19339,14
1934,286
19340,16
19341,3
19343,5
19345,7
19347,2
19348,3
19349,2
1935,250
19350,23
19351,9
19352,1
19353,2
19354,1
19355,16
19356,8
19357,3
19358,5
19359,9
1936,272
19360,10
19361,1
19362,4
19363,2
19364,8
19365,10
19366,4
19367,4
19368,9
19369,10
1937,274
19370,12
19371,7
19372,5
19373,7
19374,3
19375,14
19376,4
19378,7
19379,7
1938,241
19380,15
19381,2
19382,4
19383,6
19384,2
19385,6
19386,3
19388,2
19389,2
1939,193
19390,3
19391,5
19392,1
19393,6
19394,1
19395,10
19396,2
19398,3
19399,1
194,73
1940,433
19400,32
19401,23
19402,13
19403,17
19404,10
19405,33
19406,7
19407,14
19408,22
19409,17
1941,272
19410,16
19411,9
19412,19
19413,14
19414,15
19415,13
19416,8
19417,10
19418,6
19419,8
1942,289
19420,27
19421,12
19422,11
19423,11
19424,15
19425,28
19426,5
19427,15
19428,9
19429,4
1943,180
19430,12
19431,8
19432,11
19434,1
19435,17
19436,7
19437,2
19439,8
1944,256
19440,7
19441,3
19442,1
19444,6
19445,3
19447,4
19448,6
19449,8
1945,730
19450,20
19451,1
19452,4
19453,1
19454,4
19455,15
19456,8
19457,4
19458,5
19459,5
1946,188
19460,9
19461,6
19462,5
19463,2
19464,3
19465,14
19466,2
19467,4
19468,1
19469,10
1947,181
19470,9
19471,1
19472,6
19473,1
19475,21
19476,4
19477,1
19478,4
19479,6
1948,193
19480,11
19482,6
19483,3
19485,15
19486,2
19487,2
19488,4
19489,4
1949,190
19490,9
19491,5
19492,6
19493,1
19494,4
19495,9
19496,6
19497,1
19498,6
195,71
1950,298
19500,26
19501,25
19502,6
19503,16
19504,23
19505,25
19506,10
19507,9
19508,13
19509,15
1951,203
19510,19
19511,20
19512,18
19513,6
19514,12
19515,7
19516,6
19517,16
19518,11
19519,10
1952,157
19520,23
19521,10
19522,5
19523,13
19524,11
19525,22
19526,7
19527,7
19528,5
19529,7
1953,116
19530,11
19531,6
19532,8
19533,1
19534,2
19535,6
19536,5
19537,7
19538,7
19539,2
1954,119
19540,8
19541,8
19542,2
19543,13
19544,3
19545,11
19546,5
19547,3
19548,6
19549,3
1955,156
19550,17
19551,10
19552,8
19553,2
19554,2
19555,14
19556,6
19557,4
19558,3
19559,1
1956,134
19560,11
19561,5
19562,10
19563,2
19564,6
19565,11
19567,2
19568,5
1957,107
19570,26
19571,19
19572,4
19573,2
19574,2
19575,13
19576,6
19577,6
19578,2
19579,2
1958,110
19580,22
19581,4
19582,8
19583,4
19584,6
19585,7
19586,1
19587,6
19588,6
19589,4
1959,75
19590,13
19591,4
19592,10
19593,8
19594,3
19595,13
19596,7
19597,7
19598,7
19599,1
196,53
1960,156
19600,42
19601,32
19602,25
19603,17
19604,27
19605,25
19606,19
19607,11
19608,17
19609,17
1961,105
19610,29
19611,17
19612,17
19613,16
19614,19
19615,26
19616,19
19617,16
19618,17
19619,14
1962,97
19620,25
19621,16
19622,15
19623,20
19624,22
19625,30
